TreeID,Type,Round,Year,Month,Day,Hour,Minute,CH4pVal,CH4ppmFlux,CH4_RSQ,CO2pVal,CO2ppmFlux,CO2_RSQ,VA,CO2flag,CH4Flag,Initial Temp,K,CO2Flux,CH4Flux,Temp,Soil Meter,Soil Moisture,Well ID,DTW,species,wetland status,dbh,Density,SoilMoisture1,DateF,Methane,Carbon
12006,soil,11,2014,5,22,15,22,0,-33.01186865,0.9951,0,113290.4907,0.9986,0.077403013,Y,Y,30.2271,303.3771,15498973.07,-1642.278776,16.8,Scout,22.4,2,2.34,1,2,44.9,0.5933,22.4,2014-05-22,-68.42828235,645790.5445
12003,soil,11,2014,5,22,16,24,0,-13.64238141,0.9873,0,61713.3665,0.9919,0.085803013,Y,Y,29.2995,302.4495,9387788.585,-754.643014,17.7,Scout,24.1,2,2.34,1,2,53,0.5933,24.1,2014-05-22,-31.44345892,391157.8577
12010,soil,11,2014,5,23,11,18,0,-4.197430661,0.9774,0,62073.7588,0.9981,0.080803013,Y,Y,24.1077,297.2577,9047672.693,-222.4742102,16.4,Scout,34.1,3,12.67,3,2,31.8,0.37,34.1,2014-05-23,-9.269758757,376986.3622
12011,soil,11,2014,5,23,12,29,0,-6.424134638,0.9966,0,87073.0751,0.9998,0.083803013,Y,Y,25.5616,298.7116,13098628.43,-351.4179012,16.2,Scout,42.3,3,12.67,8,,22.8,0.6775,42.3,2014-05-23,-14.64241255,545776.1844
12001,soil,11,2014,5,23,12,46,0,-23.25259972,0.993,0,118927.4782,0.9951,0.077403013,Y,Y,25.9171,299.0671,16504631.48,-1173.444203,16,Scout,30.1,3,12.67,1,2,56.1,0.5933,30.1,2014-05-23,-48.89350844,687692.9785
12008,soil,11,2014,5,23,14,54,0,-22.61727653,0.9954,0,123537.7258,0.9964,0.082403013,Y,Y,27.1096,300.2596,18179426.85,-1210.286527,16.3,Scout,28,3,12.67,1,2,31.4,0.5933,28,2014-05-23,-50.42860531,757476.1189
10315,soil,11,2014,5,23,15,49,0,90.57669033,0.9836,0,98310.442,0.9932,0.087003013,Y,Y,26.8331,299.9831,15288734.81,5122.189633,16.8,Scout,49.7,1,1.99,5,3,28.5,0.5732,49.7,2014-05-23,213.424568,637030.6172
10316,soil,11,2014,5,23,15,56,0,44.9694312,0.9911,0,94751.8437,0.9885,0.086203013,Y,Y,26.6944,299.8444,14606580.88,2520.841843,16.1,Scout,50.6,1,1.99,5,3,26.2,0.5732,50.6,2014-05-23,105.0350768,608607.5365
10214,soil,11,2014,5,23,16,3,0,2051.68285,0.9443,0,73388.6774,0.9982,0.085003013,Y,Y,26.5997,299.7497,11159353.08,113445.5571,16.5,Scout,65.2,1,1.99,5,3,26.2,0.5732,65.2,2014-05-23,4726.898212,464973.0449
10212,soil,11,2014,5,23,16,33,0,305.9953927,0.9846,0,129305.769,0.9997,0.070803013,Y,Y,26.3978,299.5478,16388450.79,14102.6976,16.1,Scout,61.1,1,1.99,6,1,46.2,0.4983,61.1,2014-05-23,587.6124001,682852.1162
10319,soil,11,2014,5,23,16,44,0,24.75190528,0.9882,0,70832.8774,0.9996,0.089403013,Y,Y,26.4151,299.5651,11335226.92,1440.36074,16.1,Scout,55.3,1,1.99,2,1,33.9,0.5,55.3,2014-05-23,60.01503082,472301.1218
10210,soil,11,2014,5,23,17,16,0,155.5801654,0.9917,0,51672.8122,0.9946,0.084803013,Y,Y,27.55,300.7,7814016.923,8555.271268,16.3,Scout,50.6,1,1.99,2,1,52,0.5,50.6,2014-05-23,356.4696362,325584.0385
10206,soil,11,2014,5,23,17,25,0,37.80794801,0.9962,0,66293.724,0.9987,0.096603013,Y,Y,27.713,300.863,11413759.08,2367.046004,16.2,Scout,57.7,1,1.99,5,3,17.8,0.5732,57.7,2014-05-23,98.62691683,475573.2949
12020,soil,11,2014,6,20,11,34,0,-7.236234851,0.9789,0,162259.3001,0.9987,0.089499436,Y,Y,29.07695,302.22695,25765056.89,-417.831778,19.8,Scout,25.6,nan,nan,2,1,21.9,0.5,25.6,2014-06-20,-17.40965741,1073544.037
12019,soil,11,2014,6,20,15,9,0,-5.206093413,0.9202,0,114231.0605,0.9988,0.091899436,Y,Y,29.4988,302.6488,18599124.25,-308.2389733,20.2,Scout,30.84,nan,nan,2,1,27.2,0.5,30.84,2014-06-20,-12.84329056,774963.5104
12018,soil,11,2014,6,20,11,43,0,-3.601419416,0.877,0,101069.3285,0.9973,0.089499436,Y,Y,28.64312,301.79312,16071808.21,-208.2506514,19.7,Scout,27,nan,nan,2,1,34.8,0.5,27,2014-06-20,-8.677110477,669658.6753
12021,soil,11,2014,6,20,14,53,0,-2.557542913,0.9006,0,115331.4998,0.9991,0.084499436,Y,Y,29.61886,302.76886,17259370.1,-139.1769252,20.1,Scout,29.48,nan,nan,3,2,92.6,0.37,29.48,2014-06-20,-5.799038551,719140.421
12016,soil,11,2014,6,20,15,45,0,-3.422744049,0.9656,0,110841.5732,0.9942,0.066099436,Y,Y,29.02597,302.17597,13000944.61,-145.9869238,19.7,Scout,30.7,nan,nan,3,2,71.1,0.37,30.7,2014-06-20,-6.08278849,541706.0256
12013,soil,11,2014,6,20,15,58,0,3.224026669,0.949,0,183457.3375,0.9987,0.058699436,Y,Y,28.77175,301.92175,19125333.33,122.2193187,19.9,Scout,36.1,nan,nan,9,,65.8,0.59,36.1,2014-06-20,5.092471613,796888.8887
12017,soil,11,2014,6,20,16,28,0,-30.01841942,0.9989,0,217340.6327,0.9997,0.068299436,Y,Y,29.33188,302.48188,26314376.17,-1321.62206,20.2,Scout,25.6,nan,nan,1,2,47.1,0.5933,25.6,2014-06-20,-55.06758584,1096432.34
12012,soil,11,2014,6,20,16,40,0,-6.352068643,0.9886,0,180843.3232,0.9994,0.087099436,Y,Y,29.57541,302.72541,27899944.74,-356.355407,20.4,Scout,32.9,nan,nan,1,2,55.9,0.5933,32.9,2014-06-20,-14.84814196,1162497.698
12014,soil,11,2014,6,20,17,13,0,-8.853413449,0.9789,0,175259.4718,0.9999,0.071699436,Y,Y,29.60729,302.75729,22255483.13,-408.8213614,20.3,Scout,28.2,nan,nan,4,3,65.9,0.6433,28.2,2014-06-20,-17.03422339,927311.797
12015,soil,11,2014,6,20,17,21,0,-5.849314579,0.9885,0,110923.8665,0.9999,0.069299436,Y,Y,29.67133,302.82133,13611394.92,-261.0056569,20.6,Scout,29.4,nan,nan,6,1,17,0.4983,29.4,2014-06-20,-10.8752357,567141.4551
12000,soil,11,2014,9,17,16,21,0,-11.78487233,0.9965,0,83542.4471,0.9978,0.083203013,Y,Y,25.99944,299.14944,12459265.67,-639.1126922,19.1,Scout,30.2,2,4.97,2,1,62.5,0.5,30.2,2014-09-17,-26.62969551,519136.0698
12004,soil,11,2014,9,17,16,54,0,-7.780192019,0.9916,0,108787.8862,0.9994,0.080203013,Y,Y,25.36247,298.51247,15672675.4,-407.5869051,19.6,Scout,96.8,2,4.97,2,1,52.9,0.5,96.8,2014-09-17,-16.98278771,653028.1418
12006,soil,11,2014,9,17,17,10,0,-48.25533744,0.9902,0,73886.0543,0.9965,0.077403013,Y,Y,25.01239,298.16239,10284942.67,-2442.598373,18.8,Scout,7.72,2,4.97,1,2,44.9,0.5933,7.72,2014-09-17,-101.7749322,428539.2778
12002,soil,11,2014,9,17,18,21,0,-45.09543509,0.9965,0,156264.8378,0.9965,0.070803013,Y,Y,23.10402,296.25402,20025489.82,-2101.463105,19,Scout,11.9,2,4.97,1,2,56.2,0.5933,11.9,2014-09-17,-87.56096272,834395.409
12020,soil,11,2014,9,18,13,6,0,-37.05184909,0.9975,0,96963.0759,0.9967,0.089499436,Y,Y,25.90093,299.05093,15560226.78,-2162.154536,17.8,Scout,11.22,4,18.6,2,1,21.9,0.5,11.22,2014-09-18,-90.08977233,648342.7826
12018,soil,11,2014,9,18,13,48,0,-31.06712723,0.9993,0,59900.466,0.9268,0.089499436,Y,Y,25.30556,298.45556,9631750.472,-1816.533553,18,Scout,13.6,4,18.6,2,1,34.8,0.5,13.6,2014-09-18,-75.68889802,401322.9364
12021,soil,11,2014,9,18,13,58,0,-36.75180147,0.9976,0,76155.5711,0.9973,0.084499436,Y,Y,25.21581,298.36581,11564872.03,-2029.481469,17.9,Scout,16.04,4,18.6,3,2,92.6,0.37,16.04,2014-09-18,-84.56172786,481869.6678
12019,soil,11,2014,9,18,14,36,0,-29.73752285,0.9989,0,74354.6626,0.9996,0.091899436,Y,Y,25.48415,298.63415,12269192.51,-1784.349275,17.9,Scout,18,4,18.6,2,1,27.2,0.5,18,2014-09-18,-74.34788645,511216.3548
12016,soil,11,2014,9,18,14,43,0,-47.13951536,0.9985,0,117584.4904,0.9972,0.066099436,Y,Y,25.55878,298.70878,13951927.31,-2033.932721,18.1,Scout,18.72,4,18.6,3,2,71.1,0.37,18.72,2014-09-18,-84.74719672,581330.3048
12013,soil,11,2014,9,18,15,24,0,-21.6532391,0.9968,0,139843.8148,0.9966,0.058699436,Y,Y,25.04434,298.19434,14760878.09,-831.1111496,18.1,Scout,22.28,4,18.6,9,,65.8,0.59,22.28,2014-09-18,-34.62963123,615036.5872
12017,soil,11,2014,9,18,15,31,0,-67.80887828,0.9989,0,94169.3871,0.9993,0.068299436,Y,Y,24.98615,298.13615,11567689.43,-3028.940504,18.3,Scout,11.38,4,18.6,1,2,47.1,0.5933,11.38,2014-09-18,-126.2058543,481987.0597
12012,soil,11,2014,9,18,16,10,0,-40.2952648,0.9996,0,80572.8252,0.9997,0.087099436,Y,Y,24.66057,297.81057,12635668.52,-2297.899087,18.3,Scout,16.26,4,18.6,1,2,55.9,0.5933,16.26,2014-09-18,-95.74579528,526486.1883
12014,soil,11,2014,9,18,16,18,0,-47.90066259,0.9994,0,139560.7057,1,0.071699436,Y,Y,24.59094,297.74094,18020827.89,-2249.1603,18.9,Scout,18.74,3,14.96,4,3,65.9,0.6433,18.74,2014-09-18,-93.71501249,750867.8287
12001,soil,11,2014,9,18,17,15,0,-67.51670901,0.9923,0,128041.2197,0.9944,0.077403013,Y,Y,24.90152,298.05152,17829974.53,-3418.84563,18.7,Scout,21.4,3,14.96,1,2,56.1,0.5933,21.4,2014-09-18,-142.4519013,742915.6055
12015,soil,11,2014,9,19,16,52,0,-44.07313008,0.9984,0,74700.1457,0.9987,0.069299436,Y,Y,27.04486,300.19486,9246604.771,-1983.81901,18.5,Scout,15.52,3,14.94,6,1,17,0.4983,15.52,2014-09-19,-82.6591254,385275.1988
12010,soil,11,2014,9,19,17,13,0,-45.64673828,0.9983,0,94305.787,0.9987,0.080803013,Y,Y,26.52144,299.67144,13634993.62,-2399.902796,18.9,Scout,15.56,3,14.94,3,2,31.8,0.37,15.56,2014-09-19,-99.99594982,568124.7341
12011,soil,11,2014,9,19,18,49,0,-32.93154713,0.9983,0,83725.86,0.9988,0.083803013,Y,Y,24.99965,298.14965,12618837.32,-1804.841901,18.8,Scout,25.7,3,14.94,8,,22.8,0.6775,25.7,2014-09-19,-75.20174587,525784.8882
12008,soil,11,2014,9,22,13,23,0,-52.81857471,0.9983,0,73298.0355,0.9965,0.082403013,Y,Y,25.08845,298.23845,10859408.94,-2845.560587,19,Scout,14.82,3,14.96,1,2,31.4,0.5933,14.82,2014-09-22,-118.5650245,452475.3726
12003,soil,11,2014,9,22,13,40,0,-52.94160272,0.9949,0,65031.6456,0.9979,0.085803013,Y,Y,25.63833,298.78833,10013780.01,-2964.406067,19,Scout,9.54,3,14.96,1,2,53,0.5933,9.54,2014-09-22,-123.5169194,417240.8338
12007,soil,11,2014,9,22,17,41,0,-34.27330391,0.9967,0,96429.0049,0.9975,0.087403013,Y,Y,24.18501,297.33501,15199259.7,-1964.436652,19.3,Scout,16.76,2,5.12,4,3,39.9,0.6433,16.76,2014-09-22,-81.85152717,633302.4873
12005,soil,11,2014,9,22,18,8,0,-21.91992787,0.9977,0,148663.2206,0.9986,0.087403013,Y,Y,23.46319,296.61319,23489505.62,-1259.437923,19.1,Scout,16.6,2,5.12,3,2,47.3,0.37,16.6,2014-09-22,-52.47658013,978729.401
12009,soil,11,2014,9,22,19,10,0,-4.470850149,0.9941,0,80903.8878,0.9968,0.079803013,Y,Y,21.65838,294.80838,11743113.3,-235.9778713,19.5,Scout,88.44,2,5.12,2,1,31.9,0.5,88.44,2014-09-22,-9.832411304,489296.3877
12020,soil,11,2014,7,8,10,44,0,-35.33904925,0.9982,0,135671.1051,0.9993,0.089499436,Y,Y,29.39103,302.54103,21520768.57,-2038.414885,20.7,Scout,18.2,nan,nan,2,1,21.9,0.5,18.2,2014-07-08,-84.93395356,896698.6903
12018,soil,11,2014,7,8,10,59,0,-25.7650416,0.9969,0,105127.1462,0.9954,0.089499436,Y,Y,31.08746,304.23746,16582762.63,-1477.883374,20.8,Scout,18.6,nan,nan,2,1,34.8,0.5,18.6,2014-07-08,-61.57847391,690948.4431
12021,soil,11,2014,7,8,11,36,0,-20.45899047,0.9923,0,141229.9367,0.9969,0.084499436,Y,Y,32.81714,305.96714,20914148.39,-1101.704001,21,Scout,21.4,nan,nan,3,2,92.6,0.37,21.4,2014-07-08,-45.90433339,871422.8494
12019,soil,11,2014,7,8,11,42,0,-23.74714488,0.9923,0,130212.5463,0.9971,0.091899436,Y,Y,32.95187,306.10187,20962066.39,-1390.144572,21.5,Scout,22.04,nan,nan,2,1,27.2,0.5,22.04,2014-07-08,-57.92269052,873419.4328
12016,soil,11,2014,7,8,12,7,0,-31.80193028,0.9973,0,177232.7097,0.9984,0.066099436,Y,Y,33.76267,306.91267,20467330.94,-1335.482255,21.1,Scout,20.4,nan,nan,3,2,71.1,0.37,20.4,2014-07-08,-55.64509395,852805.456
12017,soil,11,2014,7,8,14,21,0,-69.07872489,0.9974,0,211329.9257,0.9976,0.068299436,Y,Y,36.57447,309.72447,24988316.45,-2970.213142,22.1,Scout,16.1,nan,nan,1,2,47.1,0.5933,16.1,2014-07-08,-123.7588809,1041179.852
12012,soil,11,2014,7,8,14,29,0,-31.74057472,0.9988,0,177101.6182,0.9995,0.087099436,Y,Y,36.3954,309.5454,26720705.16,-1741.435838,22.1,Scout,20.2,nan,nan,1,2,55.9,0.5933,20.2,2014-07-08,-72.55982658,1113362.715
12014,soil,11,2014,7,8,14,55,0,-46.34599713,0.9978,0,155658.1673,0.9955,0.071699436,Y,Y,36.14753,309.29753,19348424.1,-2094.851403,22.2,Scout,19.8,nan,nan,4,3,65.9,0.6433,19.8,2014-07-08,-87.28547513,806184.3376
12015,soil,11,2014,7,8,15,1,0,-24.28774008,0.997,0,120216.9841,0.9991,0.069299436,Y,Y,35.91392,309.06392,14453785.92,-1061.86719,22.4,Scout,19.06,nan,nan,6,1,17,0.4983,19.06,2014-07-08,-44.24446624,602241.0799
12010,soil,11,2014,7,8,15,36,0,-54.24763823,0.9974,0,135466.6722,0.9997,0.080803013,Y,Y,35.97418,309.12418,18987222.3,-2764.885265,23.5,Scout,16.1,nan,nan,3,2,31.8,0.37,16.1,2014-07-08,-115.2035527,791134.2624
12011,soil,11,2014,7,8,15,43,0,-32.91848465,0.995,0,141982.0906,0.9988,0.083803013,Y,Y,35.90759,309.05759,20643730.51,-1740.450819,22.7,Scout,33.1,nan,nan,8,,22.8,0.6775,33.1,2014-07-08,-72.51878412,860155.4381
12008,soil,11,2014,7,8,16,20,0,-42.76294052,0.9961,0,152480.0045,0.9965,0.082403013,Y,Y,35.91395,309.06395,21799274.08,-2223.125616,22.6,Scout,22.9,nan,nan,1,2,31.4,0.5933,22.9,2014-07-08,-92.63023402,908303.0868
12001,soil,11,2014,7,8,16,29,0,-42.41610194,0.9984,0,99123.4358,0.9979,0.077403013,Y,Y,35.85506,309.00506,13313830.31,-2071.689813,22.1,Scout,20.3,nan,nan,1,2,56.1,0.5933,20.3,2014-07-08,-86.32040888,554742.9294
12009,soil,11,2014,7,10,11,45,0,-19.32517977,0.9958,0,184703.7006,0.9965,0.079803013,Y,Y,27.21256,300.36256,26313794.77,-1001.14904,20.6,Scout,29.56,2,4.5,2,1,31.9,0.5,29.56,2014-07-10,-41.71454332,1096408.115
10127,soil,11,2014,7,10,11,55,0,-10.54686892,0.9953,0,195786.2912,0.9982,0.072603013,Y,Y,27.85927,301.00927,25321617.73,-496.020954,20.2,Scout,27.06,2,4.5,4,3,75.5,0.6433,27.06,2014-07-10,-20.66753975,1055067.405
12005,soil,11,2014,7,10,12,40,0,-12.57555537,0.9986,0,252837.8293,0.9991,0.087403013,Y,Y,29.30501,302.45501,39177982.63,-708.5891471,20.8,Scout,37.58,2,4.5,3,2,47.3,0.37,37.58,2014-07-10,-29.5245478,1632415.943
12007,soil,11,2014,7,10,12,49,0,-29.9238086,0.9991,0,197879.6808,0.9999,0.087403013,Y,Y,29.74057,302.89057,30617959.74,-1683.678712,21.1,Scout,34.98,2,4.5,4,3,39.9,0.6433,34.98,2014-07-10,-70.15327968,1275748.323
12002,soil,11,2014,7,10,14,57,0,-51.02323852,0.9954,0,347478.7398,0.9965,0.070803013,Y,Y,28.89007,302.04007,43676699.2,-2332.152248,21.2,Scout,14.8,2,4.5,1,2,56.2,0.5933,14.8,2014-07-10,-97.17301032,1819862.467
12004,soil,11,2014,7,10,15,3,0,-11.75515411,0.9888,0,274797.1372,0.9928,0.080203013,Y,Y,29.10611,302.25611,39098688.86,-608.1988903,21.3,Scout,45.32,2,4.5,2,1,52.9,0.5,45.32,2014-07-10,-25.34162043,1629112.036
12000,soil,11,2014,7,10,15,28,0,-2.263892763,0.9488,0,166939.2407,0.9941,0.083203013,Y,Y,29.42385,302.57385,24615036.89,-121.3850536,nan,Scout,41.22,2,4.5,2,1,62.5,0.5,41.22,2014-07-10,-5.057710568,1025626.537
12006,soil,11,2014,7,10,15,37,0,-78.57995555,0.9952,0,212109.0349,0.9973,0.077403013,Y,Y,29.46629,302.61629,29091031.9,-3919.034112,nan,Scout,12.28,2,4.5,1,2,44.9,0.5933,12.28,2014-07-10,-163.293088,1212126.329
12003,soil,11,2014,7,10,16,8,0,-35.30335868,0.9988,0,122667.4027,0.9997,0.085803013,Y,Y,29.45787,302.60787,18650302.69,-1951.821268,nan,Scout,16.94,2,4.5,1,2,53,0.5933,16.94,2014-07-10,-81.32588618,777095.9453
12020,tree,11,2014,8,20,14,11,0,4.720941331,0.9806,0,36300.3188,0.9919,0.066001292,Y,Y,30.02068,303.17068,4237503.539,200.3989973,20.6,Scout,19.8,4,17.88,2,1,21.9,0.5,19.8,2014-08-20,8.349958223,176562.6475
12021,tree,11,2014,8,20,16,11,0,0.527190655,0.9476,0,24751.989,0.8588,0.085027698,Y,Y,30.5587,303.7087,3715760.287,28.7787943,20.9,Scout,17.8,4,17.87,3,2,92.6,0.37,17.8,2014-08-20,1.199116429,154823.3453
12019,tree,11,2014,8,21,15,31,0,2.745873162,0.9986,0,20837.0238,0.9997,0.075169323,Y,Y,30.17907,303.32907,2768832.542,132.6810138,21,Scout,28.78,4,17.91,2,1,27.2,0.5,28.78,2014-08-21,5.528375575,115368.0226
12016,tree,11,2014,8,21,16,9,0,0.257521208,0.8064,0,83695.4988,0.9996,0.08627473,Y,Y,31.23523,304.38523,12720275.85,14.23228836,21.4,Scout,24.9,4,17.91,3,2,71.1,0.37,24.9,2014-08-21,0.593012015,530011.4938
12013,tree,11,2014,8,21,17,7,0,2.315086042,0.995,0,55347.8052,0.999,0.085067429,Y,Y,31.101,304.251,8297859.739,126.2118488,21.2,Scout,20.6,4,17.91,9,,65.8,0.59,20.6,2014-08-21,5.258827034,345744.1558
12017,tree,11,2014,8,21,17,42,0,0.212709457,0.8082,0,35201.9274,0.9998,0.088269055,Y,Y,30.91235,304.06235,5479572.398,12.04021748,21.3,Scout,17.7,4,17.91,1,2,47.1,0.5933,17.7,2014-08-21,0.501675728,228315.5166
12012,tree,11,2014,8,28,13,36,0,5.10208027,0.9904,0,30270.1248,0.9999,0.090710066,Y,Y,29.55408,302.70408,4863913.161,298.1166239,21.1,Scout,19.1,4,18.07,1,2,55.9,0.5933,19.1,2014-08-28,12.42152599,202663.0484
12015,tree,11,2014,8,28,14,48,0,0.500727014,0.9152,0,19167.7736,0.999,0.109971716,Y,Y,31.1786,304.3286,3714020.544,35.28100589,21.6,Scout,16.9,3,14.96,6,1,17,0.4983,16.9,2014-08-28,1.470041912,154750.856
12010,tree,11,2014,8,28,15,12,0,3.58443076,0.9523,0,13205.2391,0.996,0.106938359,Y,Y,31.17116,304.32116,2488181.351,245.5971164,22.4,Scout,18.4,3,14.96,3,2,31.8,0.37,18.4,2014-08-28,10.23321318,103674.223
12003,tree,11,2014,8,28,17,7,0,1.723062945,0.8726,0,31429.9627,0.9986,0.121282542,Y,Y,29.83135,302.98135,6746222.422,134.4885277,21.5,Scout,10.82,3,14.96,1,2,53,0.5933,10.82,2014-08-28,5.603688655,281092.6009
12004,tree,11,2014,8,29,13,42,0,87.3587468,0.9997,0,49222.2935,0.9998,0.098439363,Y,Y,27.96609,301.11609,8628415.913,5568.5603,20.6,Scout,52.72,2,4.9,2,1,52.9,0.5,52.72,2014-08-29,232.0233458,359517.3297
12000,tree,11,2014,8,29,16,58,0,12.68616922,0.9977,0,56312.1428,0.9997,0.109624048,Y,Y,26.85404,300.00404,11033547.81,903.8803273,20.6,Scout,42.64,2,4.9,2,1,62.5,0.5,42.64,2014-08-29,37.6616803,459731.1588
12009,tree,11,2014,8,30,14,48,0,8.905056518,0.997,0,43345.9605,0.9995,0.108291506,Y,Y,30.91707,304.06707,8277668.514,618.3913216,20.7,Scout,32.2,2,4.9,2,1,31.9,0.5,32.2,2014-08-30,25.76630507,344902.8547
10206,tree,11,2014,8,30,15,42,0,212.5790766,0.9999,0,63521.3826,1,0.109396015,Y,Y,31.5924,304.7424,12227085.65,14879.58554,20.5,Scout,67.7,1,2.82,5,3,17.8,0.5732,67.7,2014-08-30,619.982731,509461.9022
10210,tree,11,2014,8,30,16,1,0,216.3958377,0.9998,0,70847.8746,0.9998,0.118407358,Y,Y,30.92147,304.07147,14793271.9,16430.60756,20.8,Scout,55.7,1,2.82,2,1,52,0.5,55.7,2014-08-30,684.6086483,616386.3293
10214,tree,11,2014,8,30,16,46,0,93.60072602,0.9968,0,62083.1974,0.9975,0.078910594,Y,Y,30.63772,303.78772,8647161.484,4740.738685,20.4,Scout,78.4,1,2.82,5,3,26.2,0.5732,78.4,2014-08-30,197.5307785,360298.3952
10212,tree,11,2014,8,30,17,0,0,3.78108371,0.9886,0,35742.3926,0.9998,0.139097587,Y,Y,30.52924,303.67924,8778544.363,337.6933325,20.5,Scout,62.6,1,2.82,6,1,46.2,0.4983,62.6,2014-08-30,14.07055552,365772.6818
10319,tree,11,2014,8,30,17,29,0,12.36612912,0.9953,0,46144.8784,0.9999,0.125559114,Y,Y,29.99695,303.14695,10248326.23,998.6895799,20.8,Scout,52.22,1,2.82,2,1,33.9,0.5,52.22,2014-08-30,41.61206583,427013.5928
10316,tree,11,2014,8,30,17,38,0,200.980736,0.9984,0,106580.4307,0.9942,0.088356841,Y,Y,29.99169,303.14169,16657368.03,11422.22337,20.9,Scout,50.7,1,2.82,5,3,26.2,0.5732,50.7,2014-08-30,475.9259736,694057.0011
10315,tree,11,2014,8,30,18,34,0,288.9755015,0.9998,0,78825.358,0.9999,0.089460057,Y,Y,29.33881,302.48881,12500293.3,16664.12764,20.9,Scout,46.9,1,2.82,5,3,28.5,0.5732,46.9,2014-08-30,694.3386517,520845.5541
12005,tree,11,2014,5,22,11,53,0,13.974378,0.9985,0,81550.3005,0.9996,0.102066992,Y,Y,27.9644,301.1144,14822237.01,923.6086262,15.6,Scout,46.4,2,2.12,3,2,47.3,0.37,46.4,2014-05-22,38.48369276,617593.2088
10127,tree,11,2014,5,22,12,5,0,6.004761775,0.9593,0,68818.1809,0.9979,0.123134422,Y,Y,28.6514,301.8014,15055521.72,477.7005154,15,Scout,43.6,2,2.12,4,3,75.5,0.6433,43.6,2014-05-22,19.90418814,627313.405
12009,tree,11,2014,5,22,12,34,0,81.65638972,0.9987,0,47208.5384,0.9995,0.108291506,Y,Y,30.2745,303.4245,9034387.178,5682.450023,14.8,Scout,46.6,2,2.12,2,1,31.9,0.5,46.6,2014-05-22,236.7687509,376432.7991
12000,tree,11,2014,5,22,14,59,0,11.19671468,0.9811,0,42336.4812,0.9992,0.109624048,Y,Y,29.3729,302.5229,8226152.09,791.1155001,15.6,Scout,47.1,2,2.34,2,1,62.5,0.5,47.1,2014-05-22,32.96314584,342756.3371
12004,tree,11,2014,5,22,15,6,0,65.42695958,0.999,0,44927.733,0.9997,0.098439363,Y,Y,29.9238,303.0738,7824728.884,4143.609677,15.5,Scout,52.6,2,2.34,2,1,52.9,0.5,52.6,2014-05-22,172.6504032,326030.3702
12006,tree,11,2014,5,22,15,43,0,0.39430725,0.8384,0,13064.8091,0.9997,0.107333277,Y,Y,30.2685,303.4185,2478162.585,27.19748814,16.6,Scout,23.7,2,2.34,1,2,44.9,0.5933,23.7,2014-05-22,1.133228673,103256.7744
12003,tree,11,2014,5,22,16,13,0,1.324819222,0.9549,0,28295.1552,0.999,0.121282542,Y,Y,29.8517,303.0017,6072949.948,103.3978595,16.9,Scout,23.4,2,2.34,1,2,53,0.5933,23.4,2014-05-22,4.308244145,253039.5812
12010,tree,11,2014,5,23,11,37,0,0.618628041,0.8837,0,14412.7327,0.9998,0.106938359,Y,Y,24.7188,297.8688,2774528.746,43.3051756,16.2,Scout,30.3,3,12.67,3,2,31.8,0.37,30.3,2014-05-23,1.804382317,115605.3644
12008,tree,11,2014,5,23,14,38,0,1.093521118,0.9747,0,19934.7088,0.9999,0.111373809,Y,Y,26.3981,299.5481,3974301.339,79.27666604,15.9,Scout,28.5,3,12.67,1,2,31.4,0.5933,28.5,2014-05-23,3.303194418,165595.8891
10315,tree,11,2014,5,23,15,34,0,618.9720567,0.9992,0,104023.4832,0.9993,0.089460057,Y,Y,26.9835,300.1335,16625720.83,35973.89323,17.2,Scout,52,1,1.99,5,3,28.5,0.5732,52,2014-05-23,1498.912218,692738.3679
10316,tree,11,2014,5,23,15,41,0,178.9408854,0.9997,0,101935.1096,0.9996,0.088356841,Y,Y,27.0158,300.1658,16089300.51,10270.46855,16.3,Scout,49.6,1,1.99,5,3,26.2,0.5732,49.6,2014-05-23,427.9361897,670387.5212
10214,tree,11,2014,5,23,16,13,0,265.3104181,0.9999,0,61408.5357,1,0.078910594,Y,Y,26.4533,299.6033,8672650.74,13625.25772,16.4,Scout,64,1,1.99,5,3,26.2,0.5732,64,2014-05-23,567.7190715,361360.4475
10212,tree,11,2014,5,23,16,26,0,86.13367105,0.9978,0,96015.5888,0.9983,0.139097587,Y,Y,26.3003,299.4503,23915033.21,7801.345325,16.7,Scout,58.9,1,1.99,6,1,46.2,0.4983,58.9,2014-05-23,325.0560552,996459.7169
10319,tree,11,2014,5,23,16,54,0,252.5535745,0.9997,0,54654.0808,0.9995,0.125559114,Y,Y,26.9672,300.1172,12260674.06,20602.1516,16,Scout,55.8,1,1.99,2,1,33.9,0.5,55.8,2014-05-23,858.4229833,510861.4193
10210,tree,11,2014,5,23,17,9,0,570.0419771,0.9986,0,59193.039,0.9981,0.118407358,Y,Y,27.4189,300.5689,12503732.75,43786.79815,15.7,Scout,52.9,1,1.99,2,1,52,0.5,52.9,2014-05-23,1824.449923,520988.8647
10206,tree,11,2014,5,23,17,33,0,187.5495899,0.9997,0,79813.8982,0.9997,0.109396015,Y,Y,27.6088,300.7588,15566682.77,13301.51098,15.7,Scout,53.2,1,1.99,5,3,17.8,0.5732,53.2,2014-05-23,554.2296242,648611.7821
