DateTime,Julian,Year,Month,Date,Hour,Minute,CH4p,CH4S,CH4R,CO2p,CO2S,CO2R, InitialTemp,Chamber,CH4flag,CO2flag,Flux,Type,Tree
2014-07-31 01:43:02,212.0715,2014,7,31,1,43,0,0.027403676,0.6043,0,953.9073,0.9934,20.57811,7085-245,N,Y,274489.4965,CO2,Tulip Poplar
2014-07-31 02:27:04,212.1021,2014,7,31,2,27,0,-0.021495825,0.3675,0,911.447,0.9922,20.7086,7085-245,N,Y,262271.4263,CO2,Tulip Poplar
2014-07-31 03:11:06,212.1326,2014,7,31,3,11,0,0.015175104,0.266,0,945.0314,0.9973,20.62982,7085-245,N,Y,271935.4314,CO2,Tulip Poplar
2014-07-31 03:55:09,212.1632,2014,7,31,3,55,0,0.030732927,0.7407,0,958.9081,0.9982,20.76973,7085-245,N,Y,275928.4907,CO2,Tulip Poplar
2014-07-31 04:39:11,212.1938,2014,7,31,4,39,0,0.027937659,0.3417,0,964.2915,0.9854,20.39573,7085-245,N,Y,277477.5791,CO2,Tulip Poplar
2014-07-31 05:23:13,212.2243,2014,7,31,5,23,0,0.063569804,0.782,0,946.6381,0.9918,20.39444,7085-245,N,Y,272397.7639,CO2,Tulip Poplar
2014-07-31 06:07:15,212.2549,2014,7,31,6,7,0,0.029319921,0.5456,0,866.7983,0.9941,20.25511,7085-245,N,Y,249423.6379,CO2,Tulip Poplar
2014-07-31 06:51:17,212.2854,2014,7,31,6,51,0.001,-0.011594174,0.1322,0,972.259,0.9924,20.58412,7085-245,N,Y,279770.2496,CO2,Tulip Poplar
2014-07-31 07:35:19,212.3160,2014,7,31,7,35,0.8144,0.000734304,0.0007,0,927.949,0.9953,21.11994,7085-245,N,Y,267019.923,CO2,Tulip Poplar
2014-07-31 08:19:22,212.3465,2014,7,31,8,19,0,-0.04390833,0.5576,0,1047.4525,0.9856,22.36448,7085-245,N,Y,301407.3897,CO2,Tulip Poplar
2014-07-31 09:03:24,212.3771,2014,7,31,9,3,0.9487,0.000242332,0.0001,0,841.369,0.9787,23.82693,7085-245,N,Y,242106.2856,CO2,Tulip Poplar
2014-07-31 09:47:26,212.4076,2014,7,31,9,47,0.8425,0.002043164,0.0005,0,1023.4689,0.9263,25.55176,7085-245,N,Y,294506.0417,CO2,Tulip Poplar
2014-07-31 10:31:28,212.4382,2014,7,31,10,31,0.0078,0.020437865,0.0895,0,983.3089,0.9658,27.29586,7085-245,N,Y,282949.8892,CO2,Tulip Poplar
2014-07-31 11:15:30,212.4688,2014,7,31,11,15,0,-0.03498111,0.4126,0,1133.4723,0.989,28.81893,7085-245,N,Y,326159.828,CO2,Tulip Poplar
2014-07-31 11:59:33,212.4993,2014,7,31,11,59,0.0988,-0.004420908,0.035,0,1094.6827,0.9911,29.24806,7085-245,N,Y,314998.012,CO2,Tulip Poplar
2014-07-31 12:43:35,212.5299,2014,7,31,12,43,0,0.028831149,0.4528,0,1015.0567,0.9853,30.25749,7085-245,N,Y,292085.4076,CO2,Tulip Poplar
2014-07-31 13:27:37,212.5604,2014,7,31,13,27,0,0.057224615,0.7033,0,1107.9606,0.9937,31.12094,7085-245,N,Y,318818.7649,CO2,Tulip Poplar
2014-07-31 14:11:39,212.5910,2014,7,31,14,11,0,0.014904168,0.3561,0,1171.5741,0.9975,32.01126,7085-245,N,Y,337123.7277,CO2,Tulip Poplar
2014-07-31 14:55:41,212.6215,2014,7,31,14,55,0,0.021740509,0.2575,0,1235.3057,0.9909,32.56437,7085-245,N,Y,355462.674,CO2,Tulip Poplar
2014-07-31 15:39:44,212.6521,2014,7,31,15,39,0,0.063346523,0.7833,0,1198.5023,0.9932,31.20354,7085-245,N,Y,344872.3926,CO2,Tulip Poplar
2014-07-31 16:23:46,212.6826,2014,7,31,16,23,0,0.055931851,0.4576,0,1299.3428,0.99,30.26134,7085-245,N,Y,373889.5289,CO2,Tulip Poplar
2014-07-31 17:07:48,212.7132,2014,7,31,17,7,0,0.025467208,0.2264,0,1230.079,0.9768,30.414,7085-245,N,Y,353958.6765,CO2,Tulip Poplar
2014-07-28 18:18:17,209.7625,2014,7,28,18,18,0,2.950672312,0.9999,0,3261.1259,0.9999,29.90934,7085-75,Y,Y,308.750797,CH4,Tulip Poplar
2014-07-28 19:02:19,209.7931,2014,7,28,19,2,0,2.738278611,0.9999,0,3202.936,0.9999,29.62334,7085-75,Y,Y,286.5264638,CH4,Tulip Poplar
2014-07-28 19:46:21,209.8236,2014,7,28,19,46,0,2.502328006,0.9999,0,3120.0022,0.9999,29.06659,7085-75,Y,Y,261.8371966,CH4,Tulip Poplar
2014-07-28 20:30:24,209.8542,2014,7,28,20,30,0,2.316817097,0.9999,0,3040.7255,0.9997,28.52078,7085-75,Y,Y,242.42581,CH4,Tulip Poplar
2014-07-28 21:14:26,209.8847,2014,7,28,21,14,0,2.126188874,0.9987,0,2968.165,0.9988,27.96768,7085-75,Y,Y,222.4789608,CH4,Tulip Poplar
2014-07-28 21:58:28,209.9153,2014,7,28,21,58,0,2.011134872,0.9999,0,2813.5893,0.9998,27.50494,7085-75,Y,Y,210.4400045,CH4,Tulip Poplar
2014-07-28 22:42:30,209.9458,2014,7,28,22,42,0,1.901239257,0.9999,0,2813.164,1,26.97576,7085-75,Y,Y,198.9408087,CH4,Tulip Poplar
2014-07-28 23:26:32,209.9764,2014,7,28,23,26,0,1.791704489,0.9998,0,2789.1199,0.9999,26.47899,7085-75,Y,Y,187.4793709,CH4,Tulip Poplar
2014-07-29 00:10:35,210.0069,2014,7,29,0,10,0,1.726510847,0.9998,0,2745.8893,0.9998,26.20461,7085-75,Y,Y,180.6576751,CH4,Tulip Poplar
2014-07-29 00:54:37,210.0375,2014,7,29,0,54,0,1.63884233,0.9998,0,2708.4543,0.9999,25.92164,7085-75,Y,Y,171.484266,CH4,Tulip Poplar
2014-07-29 01:38:39,210.0681,2014,7,29,1,38,0,1.558237945,0.9999,0,2678.2673,0.9999,25.35972,7085-75,Y,Y,163.0500294,CH4,Tulip Poplar
2014-07-29 02:22:41,210.0986,2014,7,29,2,22,0,1.453731924,0.9999,0,2624.6348,0.9998,24.8222,7085-75,Y,Y,152.114787,CH4,Tulip Poplar
2014-07-29 03:06:43,210.1292,2014,7,29,3,6,0,1.368661527,0.9999,0,2588.6053,0.9999,23.58328,7085-75,Y,Y,143.2132384,CH4,Tulip Poplar
2014-07-29 03:50:45,210.1597,2014,7,29,3,50,0,1.281251894,0.9998,0,2533.0778,0.9998,22.928,7085-75,Y,Y,134.0669182,CH4,Tulip Poplar
2014-07-29 04:34:48,210.1903,2014,7,29,4,34,0,1.21610422,0.9998,0,2508.1753,0.9999,22.47068,7085-75,Y,Y,127.2500324,CH4,Tulip Poplar
2014-07-29 05:18:50,210.2208,2014,7,29,5,18,0,1.138493976,0.9999,0,2450.6149,0.9999,22.07858,7085-75,Y,Y,119.1290951,CH4,Tulip Poplar
2014-07-29 06:02:52,210.2514,2014,7,29,6,2,0,1.100949704,0.9998,0,2394.2706,0.9999,21.51293,7085-75,Y,Y,115.2005586,CH4,Tulip Poplar
2014-07-29 06:46:54,210.2819,2014,7,29,6,46,0,1.064309465,0.9998,0,2358.049,0.9999,21.68485,7085-75,Y,Y,111.3666178,CH4,Tulip Poplar
2014-07-29 07:30:56,210.3125,2014,7,29,7,30,0,1.059015851,0.9999,0,2337.4971,0.9999,22.44049,7085-75,Y,Y,110.8127075,CH4,Tulip Poplar
2014-07-29 08:14:59,210.3431,2014,7,29,8,14,0,1.079403167,0.9999,0,2324.9958,0.9999,22.85313,7085-75,Y,Y,112.9459842,CH4,Tulip Poplar
2014-07-29 08:59:01,210.3743,2014,7,29,8,59,0,1.09885543,0.9998,0,2345.582,1,23.39983,7085-75,Y,Y,114.9814191,CH4,Tulip Poplar
2014-07-29 09:43:03,210.4049,2014,7,29,9,43,0,1.111403433,0.9999,0,2337.2309,0.9999,23.76462,7085-75,Y,Y,116.29441,CH4,Tulip Poplar
2014-07-29 10:27:05,210.4354,2014,7,29,10,27,0,1.152867899,0.9998,0,2357.0428,0.9996,24.65914,7085-75,Y,Y,120.6331456,CH4,Tulip Poplar
2014-07-29 11:11:07,210.4660,2014,7,29,11,11,0,1.193298804,0.9999,0,2309.36,0.9994,25.51037,7085-75,Y,Y,124.863732,CH4,Tulip Poplar
2014-07-29 11:55:10,210.4965,2014,7,29,11,55,0,1.244904925,0.9996,0,2373.3824,0.9992,26.14545,7085-75,Y,Y,130.2636644,CH4,Tulip Poplar
2014-07-29 12:39:12,210.5271,2014,7,29,12,39,0,1.484769969,0.9988,0,2578.1866,0.9969,26.57811,7085-75,Y,Y,155.3625286,CH4,Tulip Poplar
2014-07-29 13:23:14,210.5576,2014,7,29,13,23,0,1.414940193,0.9993,0,2431.2027,0.9974,26.90959,7085-75,Y,Y,148.0557196,CH4,Tulip Poplar
2014-07-29 14:07:16,210.5882,2014,7,29,14,7,0,1.406666919,0.999,0,2785.2445,0.9976,27.05275,7085-75,Y,Y,147.1900253,CH4,Tulip Poplar
2014-07-29 14:51:18,210.6188,2014,7,29,14,51,0,1.317158279,0.9997,0,2613.7857,0.9996,26.60806,7085-75,Y,Y,137.8240704,CH4,Tulip Poplar
2014-07-29 15:35:20,210.6493,2014,7,29,15,35,0,1.271926476,0.998,0,2707.8899,0.9896,26.8365,7085-75,Y,Y,133.0911303,CH4,Tulip Poplar
2014-07-29 16:19:23,210.6799,2014,7,29,16,19,0,1.25020458,0.9996,0,2650.4505,0.9989,27.08971,7085-75,Y,Y,130.8182068,CH4,Tulip Poplar
2014-07-29 17:03:25,210.7104,2014,7,29,17,3,0,1.225161539,0.9989,0,2682.6152,0.9987,27.1639,7085-75,Y,Y,128.197767,CH4,Tulip Poplar
2014-07-29 17:47:27,210.7410,2014,7,29,17,47,0,1.206982265,0.9994,0,2750.6808,0.9977,26.80186,7085-75,Y,Y,126.2955344,CH4,Tulip Poplar
2014-07-29 18:31:29,210.7715,2014,7,29,18,31,0,1.087566123,0.9988,0,2482.7296,0.9964,26.40977,7085-75,Y,Y,113.800135,CH4,Tulip Poplar
2014-07-29 19:15:31,210.8021,2014,7,29,19,15,0,1.084551867,0.9996,0,2607.2345,0.9992,25.6883,7085-75,Y,Y,113.484731,CH4,Tulip Poplar
2014-07-29 19:59:34,210.8326,2014,7,29,19,59,0,1.026249477,0.9998,0,2618.1121,0.9998,24.57596,7085-75,Y,Y,107.3841181,CH4,Tulip Poplar
2014-07-29 20:43:36,210.8632,2014,7,29,20,43,0,0.930844575,0.9998,0,2567.1079,0.9999,23.37703,7085-75,Y,Y,97.40119337,CH4,Tulip Poplar
2014-07-29 21:27:38,210.8938,2014,7,29,21,27,0,0.855267079,0.9998,0,2532.8144,0.9998,22.39581,7085-75,Y,Y,89.49295764,CH4,Tulip Poplar
2014-07-29 22:11:40,210.9243,2014,7,29,22,11,0,0.795864857,0.9997,0,2465.4004,0.9998,21.24908,7085-75,Y,Y,83.27726119,CH4,Tulip Poplar
2014-07-29 22:55:42,210.9549,2014,7,29,22,55,0,0.738440572,0.9998,0,2403.8288,0.9999,20.28184,7085-75,Y,Y,77.26853104,CH4,Tulip Poplar
2014-07-29 23:39:44,210.9854,2014,7,29,23,39,0,0.697128901,0.9997,0,2356.0509,0.9998,19.91164,7085-75,Y,Y,72.94578358,CH4,Tulip Poplar
2014-07-30 00:23:47,211.0160,2014,7,30,0,23,0,0.666680453,0.9996,0,2295.3719,0.9998,19.61214,7085-75,Y,Y,69.75973586,CH4,Tulip Poplar
2014-07-30 01:07:49,211.0465,2014,7,30,1,7,0,0.633857858,0.9997,0,2257.7259,0.9999,19.44012,7085-75,Y,Y,66.32526357,CH4,Tulip Poplar
2014-07-30 01:51:51,211.0771,2014,7,30,1,51,0,0.613174258,0.9997,0,2205.501,0.9998,19.01062,7085-75,Y,Y,64.16098461,CH4,Tulip Poplar
2014-07-30 02:35:53,211.1076,2014,7,30,2,35,0,0.576428956,0.9996,0,2176.0761,0.9999,18.97088,7085-75,Y,Y,60.31605027,CH4,Tulip Poplar
2014-07-30 03:19:55,211.1382,2014,7,30,3,19,0,0.56635514,0.9995,0,2138.7763,0.9998,18.44938,7085-75,Y,Y,59.26195198,CH4,Tulip Poplar
2014-07-30 04:03:58,211.1688,2014,7,30,4,3,0,0.546745139,0.9995,0,2106.7471,0.9999,18.19891,7085-75,Y,Y,57.21001168,CH4,Tulip Poplar
2014-07-30 04:48:00,211.1993,2014,7,30,4,47,0,0.520302709,0.9995,0,2063.5818,0.9999,17.9046,7085-75,Y,Y,54.44314351,CH4,Tulip Poplar
2014-07-30 05:32:02,211.2306,2014,7,30,5,32,0,0.498595131,0.9996,0,2038.6797,0.9999,17.88725,7085-75,Y,Y,52.17171814,CH4,Tulip Poplar
2014-07-30 06:16:04,211.2611,2014,7,30,6,16,0,0.487492501,0.9995,0,2004.4228,0.9998,17.7872,7085-75,Y,Y,51.00996736,CH4,Tulip Poplar
2014-07-30 07:00:06,211.2917,2014,7,30,7,0,0,0.48129438,0.9995,0,1974.16,0.9999,17.95862,7085-75,Y,Y,50.36141177,CH4,Tulip Poplar
2014-07-30 07:44:08,211.3222,2014,7,30,7,44,0,0.500648476,0.9995,0,1958.1415,0.9999,18.52128,7085-75,Y,Y,52.38657488,CH4,Tulip Poplar
2014-07-30 08:28:11,211.3528,2014,7,30,8,28,0,0.538199133,0.9995,0,1952.5451,0.9999,19.85246,7085-75,Y,Y,56.31577947,CH4,Tulip Poplar
2014-07-30 09:12:13,211.3833,2014,7,30,9,12,0,0.582026982,0.9997,0,1978.4323,0.9999,21.66165,7085-75,Y,Y,60.90181344,CH4,Tulip Poplar
2014-07-30 09:56:15,211.4139,2014,7,30,9,56,0,0.654157416,0.9989,0,1974.8503,0.9984,23.45937,7085-75,Y,Y,68.44935737,CH4,Tulip Poplar
2014-07-30 10:40:17,211.4444,2014,7,30,10,40,0,0.730701315,0.9997,0,2048.039,1,24.80035,7085-75,Y,Y,76.45871502,CH4,Tulip Poplar
2014-07-30 11:24:19,211.4750,2014,7,30,11,24,0,0.790154796,0.9997,0,2084.8867,0.9996,26.27821,7085-75,Y,Y,82.67977501,CH4,Tulip Poplar
2014-07-30 12:08:22,211.5056,2014,7,30,12,8,0,0.869826423,0.9994,0,2117.3512,0.9992,27.15878,7085-75,Y,Y,91.01641013,CH4,Tulip Poplar
2014-07-30 12:52:24,211.5361,2014,7,30,12,52,0,0.950481055,0.9995,0,2119.4275,0.9994,27.91673,7085-75,Y,Y,99.45590436,CH4,Tulip Poplar
2014-07-30 13:36:26,211.5667,2014,7,30,13,36,0,1.001239128,0.9998,0,2272.9986,0.9994,28.58373,7085-75,Y,Y,104.7670992,CH4,Tulip Poplar
2014-07-30 14:20:28,211.5972,2014,7,30,14,20,0,0.976682082,0.9998,0,2383.9664,1,28.5432,7085-75,Y,Y,102.1975127,CH4,Tulip Poplar
2014-07-30 15:04:30,211.6278,2014,7,30,15,4,0,0.997346135,0.9998,0,2449.7048,0.9995,28.95021,7085-75,Y,Y,104.3597464,CH4,Tulip Poplar
2014-07-30 15:48:33,211.6583,2014,7,30,15,48,0,0.994087989,0.9998,0,2532.8994,0.9998,28.86974,7085-75,Y,Y,104.0188224,CH4,Tulip Poplar
2014-07-30 16:32:35,211.6889,2014,7,30,16,32,0,0.983983308,0.9999,0,2563.0386,0.9999,28.67871,7085-75,Y,Y,102.9614943,CH4,Tulip Poplar
2014-07-30 17:16:37,211.7194,2014,7,30,17,16,0,0.955824965,0.9999,0,2588.9042,0.9999,28.40734,7085-75,Y,Y,100.0150774,CH4,Tulip Poplar
2014-07-30 18:00:39,211.7500,2014,7,30,18,0,0,0.929014796,0.9998,0,2573.1273,0.9999,27.86645,7085-75,Y,Y,97.20972996,CH4,Tulip Poplar
2014-07-30 18:44:41,211.7806,2014,7,30,18,44,0,0.871215053,0.9997,0,2592.3371,0.9998,27.25134,7085-75,Y,Y,91.16171282,CH4,Tulip Poplar
2014-07-30 19:28:43,211.8111,2014,7,30,19,28,0,0.821904725,0.9995,0,2566.4256,0.9986,26.55916,7085-75,Y,Y,86.00200635,CH4,Tulip Poplar
2014-07-30 20:12:46,211.8417,2014,7,30,20,12,0,0.739208236,0.9981,0,2374.2755,0.9934,25.40231,7085-75,Y,Y,77.34885743,CH4,Tulip Poplar
2014-07-30 20:56:48,211.8722,2014,7,30,20,56,0,0.691886834,0.9998,0,2432.8536,0.9998,24.15956,7085-75,Y,Y,72.3972671,CH4,Tulip Poplar
2014-07-30 21:40:50,211.9028,2014,7,30,21,40,0,0.640649656,0.9996,0,2393.1568,0.9999,23.39903,7085-75,Y,Y,67.0359399,CH4,Tulip Poplar
2014-07-30 22:24:52,211.9333,2014,7,30,22,24,0,0.596701761,0.9996,0,2336.2607,0.9999,22.41686,7085-75,Y,Y,62.43734472,CH4,Tulip Poplar
2014-07-30 23:08:54,211.9639,2014,7,30,23,8,0,0.569196047,0.9996,0,2297.8929,0.9998,21.70466,7085-75,Y,Y,59.55921726,CH4,Tulip Poplar
2014-07-30 23:52:57,211.9944,2014,7,30,23,52,0,0.536911767,0.9992,0,2243.289,0.9996,21.17304,7085-75,Y,Y,56.1810728,CH4,Tulip Poplar
2014-07-31 00:36:59,212.0250,2014,7,31,0,36,0,0.515625868,0.9995,0,2220.4598,0.9999,20.87209,7085-75,Y,Y,53.95377088,CH4,Tulip Poplar
2014-07-31 01:21:01,212.0563,2014,7,31,1,21,0,0.49344929,0.9996,0,2160.0543,0.9997,20.68258,7085-75,Y,Y,51.63327049,CH4,Tulip Poplar
2014-07-31 02:05:03,212.0868,2014,7,31,2,5,0,0.480523525,0.9996,0,2158.457,0.9999,20.50472,7085-75,Y,Y,50.28075156,CH4,Tulip Poplar
2014-07-31 02:49:05,212.1174,2014,7,31,2,49,0,0.472788978,0.9994,0,2132.7481,0.9998,20.67569,7085-75,Y,Y,49.47142835,CH4,Tulip Poplar
2014-07-31 03:33:07,212.1479,2014,7,31,3,33,0,0.45806792,0.9996,0,2089.6286,0.9998,20.67084,7085-75,Y,Y,47.93105455,CH4,Tulip Poplar
2014-07-31 04:17:10,212.1785,2014,7,31,4,17,0,0.450188993,0.9994,0,2082.2907,0.9997,20.64017,7085-75,Y,Y,47.10662379,CH4,Tulip Poplar
2014-07-31 05:01:12,212.2090,2014,7,31,5,1,0,0.442633746,0.9992,0,2067.7735,0.9996,20.42442,7085-75,Y,Y,46.31606207,CH4,Tulip Poplar
2014-07-31 05:45:14,212.2396,2014,7,31,5,45,0,0.421462649,0.9989,0,2021.3186,0.9997,20.43881,7085-75,Y,Y,44.10077268,CH4,Tulip Poplar
2014-07-31 06:29:16,212.2701,2014,7,31,6,29,0,0.427785714,0.9993,0,2012.3786,0.9998,20.41209,7085-75,Y,Y,44.76240199,CH4,Tulip Poplar
2014-07-31 07:13:18,212.3007,2014,7,31,7,13,0,0.43145124,0.9991,0,1975.379,0.9996,20.75555,7085-75,Y,Y,45.14595323,CH4,Tulip Poplar
2014-07-31 07:57:21,212.3313,2014,7,31,7,57,0,0.446446349,0.9993,0,1974.1004,0.9999,21.7149,7085-75,Y,Y,46.71500301,CH4,Tulip Poplar
2014-07-31 08:41:23,212.3618,2014,7,31,8,41,0,0.494550442,0.9995,0,2037.8291,0.9998,23.11397,7085-75,Y,Y,51.74849223,CH4,Tulip Poplar
2014-07-31 09:25:25,212.3924,2014,7,31,9,25,0,0.541589692,0.9988,0,2033.7891,0.9994,24.6221,7085-75,Y,Y,56.67055893,CH4,Tulip Poplar
2014-07-31 10:09:27,212.4229,2014,7,31,10,9,0,0.642313804,0.9996,0,2063.494,0.9997,26.47148,7085-75,Y,Y,67.21007213,CH4,Tulip Poplar
2014-07-31 10:53:29,212.4535,2014,7,31,10,53,0,0.691211496,0.9995,0,2078.6256,0.9997,27.9485,7085-75,Y,Y,72.32660146,CH4,Tulip Poplar
2014-07-31 11:37:32,212.4840,2014,7,31,11,37,0,0.741093407,0.9996,0,2129.9053,0.9993,29.11098,7085-75,Y,Y,77.54611695,CH4,Tulip Poplar
2014-07-31 12:21:34,212.5146,2014,7,31,12,21,0,0.862066315,0.9996,0,2184.9413,0.9992,30.00361,7085-75,Y,Y,90.20441231,CH4,Tulip Poplar
2014-07-31 13:05:36,212.5451,2014,7,31,13,5,0,1.001598923,0.9997,0,2278.6289,0.9995,30.70987,7085-75,Y,Y,104.8047472,CH4,Tulip Poplar
2014-07-31 13:49:38,212.5757,2014,7,31,13,49,0,0.947711695,0.9996,0,2294.8198,0.9995,31.52562,7085-75,Y,Y,99.16612558,CH4,Tulip Poplar
2014-07-31 14:33:40,212.6063,2014,7,31,14,33,0,0.986912647,0.9993,0,2467.6418,0.9992,32.30475,7085-75,Y,Y,103.2680129,CH4,Tulip Poplar
2014-07-31 15:17:42,212.6368,2014,7,31,15,17,0,0.97533727,0.9995,0,2574.2771,0.9992,32.30791,7085-75,Y,Y,102.0567951,CH4,Tulip Poplar
2014-07-31 16:01:45,212.6674,2014,7,31,16,1,0,0.892198471,0.9997,0,2610.2257,0.9996,30.78451,7085-75,Y,Y,93.35736393,CH4,Tulip Poplar
2014-07-31 16:45:47,212.6979,2014,7,31,16,45,0,0.838322407,0.9995,0,2519.5589,0.9995,30.25226,7085-75,Y,Y,87.71991057,CH4,Tulip Poplar
2014-07-28 18:18:17,209.7625,2014,7,28,18,18,0,2.950672312,0.9999,0,3261.1259,0.9999,29.90934,7085-75,Y,Y,938398.1089,CO2,Tulip Poplar
2014-07-28 19:02:19,209.7931,2014,7,28,19,2,0,2.738278611,0.9999,0,3202.936,0.9999,29.62334,7085-75,Y,Y,921653.8022,CO2,Tulip Poplar
2014-07-28 19:46:21,209.8236,2014,7,28,19,46,0,2.502328006,0.9999,0,3120.0022,0.9999,29.06659,7085-75,Y,Y,897789.3691,CO2,Tulip Poplar
2014-07-28 20:30:24,209.8542,2014,7,28,20,30,0,2.316817097,0.9999,0,3040.7255,0.9997,28.52078,7085-75,Y,Y,874977.2767,CO2,Tulip Poplar
2014-07-28 21:14:26,209.8847,2014,7,28,21,14,0,2.126188874,0.9987,0,2968.165,0.9988,27.96768,7085-75,Y,Y,854097.7896,CO2,Tulip Poplar
2014-07-28 21:58:28,209.9153,2014,7,28,21,58,0,2.011134872,0.9999,0,2813.5893,0.9998,27.50494,7085-75,Y,Y,809618.1991,CO2,Tulip Poplar
2014-07-28 22:42:30,209.9458,2014,7,28,22,42,0,1.901239257,0.9999,0,2813.164,1,26.97576,7085-75,Y,Y,809495.8179,CO2,Tulip Poplar
2014-07-28 23:26:32,209.9764,2014,7,28,23,26,0,1.791704489,0.9998,0,2789.1199,0.9999,26.47899,7085-75,Y,Y,802577.0608,CO2,Tulip Poplar
2014-07-29 00:10:35,210.0069,2014,7,29,0,10,0,1.726510847,0.9998,0,2745.8893,0.9998,26.20461,7085-75,Y,Y,790137.3346,CO2,Tulip Poplar
2014-07-29 00:54:37,210.0375,2014,7,29,0,54,0,1.63884233,0.9998,0,2708.4543,0.9999,25.92164,7085-75,Y,Y,779365.3085,CO2,Tulip Poplar
2014-07-29 01:38:39,210.0681,2014,7,29,1,38,0,1.558237945,0.9999,0,2678.2673,0.9999,25.35972,7085-75,Y,Y,770678.9147,CO2,Tulip Poplar
2014-07-29 02:22:41,210.0986,2014,7,29,2,22,0,1.453731924,0.9999,0,2624.6348,0.9998,24.8222,7085-75,Y,Y,755246.0127,CO2,Tulip Poplar
2014-07-29 03:06:43,210.1292,2014,7,29,3,6,0,1.368661527,0.9999,0,2588.6053,0.9999,23.58328,7085-75,Y,Y,744878.4232,CO2,Tulip Poplar
2014-07-29 03:50:45,210.1597,2014,7,29,3,50,0,1.281251894,0.9998,0,2533.0778,0.9998,22.928,7085-75,Y,Y,728900.2296,CO2,Tulip Poplar
2014-07-29 04:34:48,210.1903,2014,7,29,4,34,0,1.21610422,0.9998,0,2508.1753,0.9999,22.47068,7085-75,Y,Y,721734.4655,CO2,Tulip Poplar
2014-07-29 05:18:50,210.2208,2014,7,29,5,18,0,1.138493976,0.9999,0,2450.6149,0.9999,22.07858,7085-75,Y,Y,705171.2992,CO2,Tulip Poplar
2014-07-29 06:02:52,210.2514,2014,7,29,6,2,0,1.100949704,0.9998,0,2394.2706,0.9999,21.51293,7085-75,Y,Y,688958.0691,CO2,Tulip Poplar
2014-07-29 06:46:54,210.2819,2014,7,29,6,46,0,1.064309465,0.9998,0,2358.049,0.9999,21.68485,7085-75,Y,Y,678535.2023,CO2,Tulip Poplar
2014-07-29 07:30:56,210.3125,2014,7,29,7,30,0,1.059015851,0.9999,0,2337.4971,0.9999,22.44049,7085-75,Y,Y,672621.3355,CO2,Tulip Poplar
2014-07-29 08:14:59,210.3431,2014,7,29,8,14,0,1.079403167,0.9999,0,2324.9958,0.9999,22.85313,7085-75,Y,Y,669024.0514,CO2,Tulip Poplar
2014-07-29 08:59:01,210.3743,2014,7,29,8,59,0,1.09885543,0.9998,0,2345.582,1,23.39983,7085-75,Y,Y,674947.7881,CO2,Tulip Poplar
2014-07-29 09:43:03,210.4049,2014,7,29,9,43,0,1.111403433,0.9999,0,2337.2309,0.9999,23.76462,7085-75,Y,Y,672544.7357,CO2,Tulip Poplar
2014-07-29 10:27:05,210.4354,2014,7,29,10,27,0,1.152867899,0.9998,0,2357.0428,0.9996,24.65914,7085-75,Y,Y,678245.6654,CO2,Tulip Poplar
2014-07-29 11:11:07,210.4660,2014,7,29,11,11,0,1.193298804,0.9999,0,2309.36,0.9994,25.51037,7085-75,Y,Y,664524.8062,CO2,Tulip Poplar
2014-07-29 11:55:10,210.4965,2014,7,29,11,55,0,1.244904925,0.9996,0,2373.3824,0.9992,26.14545,7085-75,Y,Y,682947.4311,CO2,Tulip Poplar
2014-07-29 12:39:12,210.5271,2014,7,29,12,39,0,1.484769969,0.9988,0,2578.1866,0.9969,26.57811,7085-75,Y,Y,741880.4131,CO2,Tulip Poplar
2014-07-29 13:23:14,210.5576,2014,7,29,13,23,0,1.414940193,0.9993,0,2431.2027,0.9974,26.90959,7085-75,Y,Y,699585.3843,CO2,Tulip Poplar
2014-07-29 14:07:16,210.5882,2014,7,29,14,7,0,1.406666919,0.999,0,2785.2445,0.9976,27.05275,7085-75,Y,Y,801461.9036,CO2,Tulip Poplar
2014-07-29 14:51:18,210.6188,2014,7,29,14,51,0,1.317158279,0.9997,0,2613.7857,0.9996,26.60806,7085-75,Y,Y,752124.1538,CO2,Tulip Poplar
2014-07-29 15:35:20,210.6493,2014,7,29,15,35,0,1.271926476,0.998,0,2707.8899,0.9896,26.8365,7085-75,Y,Y,779202.9008,CO2,Tulip Poplar
2014-07-29 16:19:23,210.6799,2014,7,29,16,19,0,1.25020458,0.9996,0,2650.4505,0.9989,27.08971,7085-75,Y,Y,762674.5526,CO2,Tulip Poplar
2014-07-29 17:03:25,210.7104,2014,7,29,17,3,0,1.225161539,0.9989,0,2682.6152,0.9987,27.1639,7085-75,Y,Y,771930.0351,CO2,Tulip Poplar
2014-07-29 17:47:27,210.7410,2014,7,29,17,47,0,1.206982265,0.9994,0,2750.6808,0.9977,26.80186,7085-75,Y,Y,791516.1021,CO2,Tulip Poplar
2014-07-29 18:31:29,210.7715,2014,7,29,18,31,0,1.087566123,0.9988,0,2482.7296,0.9964,26.40977,7085-75,Y,Y,714412.394,CO2,Tulip Poplar
2014-07-29 19:15:31,210.8021,2014,7,29,19,15,0,1.084551867,0.9996,0,2607.2345,0.9992,25.6883,7085-75,Y,Y,750239.0276,CO2,Tulip Poplar
2014-07-29 19:59:34,210.8326,2014,7,29,19,59,0,1.026249477,0.9998,0,2618.1121,0.9998,24.57596,7085-75,Y,Y,753369.0875,CO2,Tulip Poplar
